latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-8.1126,112.9271,325.7,1.2,1.1,2012-02-22,0557,Aqua,MODIS,69,6.2,291.8,27.7,D,1
-8.1142,112.9156,330,1.2,1.1,2012-02-22,0557,Aqua,MODIS,72,6.2,297.6,34.7,D,1
-7.3916,111.0806,318.2,1.5,1.2,2012-02-22,0558,Aqua,MODIS,74,6.2,296.6,13.8,D,0
-8.1144,112.923,304.1,1.7,1.3,2012-02-22,1522,Terra,MODIS,59,6.2,280.3,17.4,N,1
-7.103,111.9652,304.6,1.5,1.2,2012-02-22,1523,Terra,MODIS,61,6.2,292.4,7.9,N,2
-7.1091,111.9782,302.4,1.7,1.3,2012-02-22,1823,Aqua,MODIS,47,6.2,291.9,8.2,N,2
-7.1047,111.9717,304.2,1.7,1.3,2012-02-22,1823,Aqua,MODIS,59,6.2,291.8,9.8,N,2
-8.2386,113.0511,318.9,1,1,2012-02-24,0253,Terra,MODIS,57,6.2,299.1,9.3,D,0
-8.1163,112.9344,314.7,1.3,1.1,2012-02-24,1811,Aqua,MODIS,90,6.2,280.9,21.9,N,2
-6.285,107.1356,321.2,1.6,1.3,2012-02-25,0335,Terra,MODIS,45,6.2,297.5,15.6,D,0
-6.1365,106.8876,322.1,1.6,1.2,2012-02-25,0335,Terra,MODIS,47,6.2,297.2,12.7,D,0
-6.377,107.3517,317.7,1,1,2012-02-25,0629,Aqua,MODIS,38,6.2,294.8,5.8,D,0
-6.3603,107.276,320.4,1,1,2012-02-25,0629,Aqua,MODIS,70,6.2,295.6,9.1,D,0
-6.3591,107.285,317,1,1,2012-02-25,0629,Aqua,MODIS,50,6.2,293.3,5.4,D,0
-8.1087,112.9265,318.7,1.3,1.1,2012-02-26,0241,Terra,MODIS,38,6.2,291.5,15.6,D,1
-8.1184,112.9234,321.4,1.3,1.1,2012-02-26,0241,Terra,MODIS,55,6.2,288.7,19.6,D,1
-7.1098,111.9721,300.5,1.1,1,2012-02-26,1458,Terra,MODIS,28,6.2,278.5,4.1,N,2
-7.1034,111.9742,308.4,1,1,2012-02-26,1758,Aqua,MODIS,74,6.2,292.2,7.3,N,2
-8.1106,112.9236,331.4,1,1,2012-02-26,1759,Aqua,MODIS,100,6.2,279.4,33.1,N,1
-8.1208,112.9313,300.9,1,1,2012-02-26,1759,Aqua,MODIS,35,6.2,281.2,6.4,N,2
-8.1119,112.9326,325.5,1,1,2012-02-26,1759,Aqua,MODIS,100,6.2,283,25.7,N,1
-7.2506,112.6924,317.8,2.6,1.6,2012-02-27,0323,Terra,MODIS,50,6.2,288.2,30.3,D,0
-8.1195,112.9174,308.5,1.5,1.2,2012-02-28,1446,Terra,MODIS,75,6.2,268.4,21.6,N,1
-6.3805,108.3967,308.3,1,1,2012-02-29,0311,Terra,MODIS,37,6.2,279.5,5.9,D,0
-7.0477,107.7432,314.6,1,1,2012-02-29,0311,Terra,MODIS,56,6.2,292.6,6.7,D,2
-7.0491,107.7523,314.6,1,1,2012-02-29,0311,Terra,MODIS,48,6.2,293,6.6,D,2
-7.1059,111.9703,312.6,1,1,2012-03-02,0259,Terra,MODIS,59,6.2,290,6.1,D,2
-7.3187,110.1828,311.4,1,1,2012-03-02,0259,Terra,MODIS,27,6.2,287.6,5.3,D,0
-6.9753,107.6187,313.7,1.4,1.2,2012-03-05,0330,Terra,MODIS,26,6.2,288,10.9,D,2
-8.1136,112.9324,311.1,2.1,1.4,2012-03-07,0317,Terra,MODIS,38,6.2,280.7,29.4,D,2
-6.9567,107.7889,321.8,1,1,2012-03-07,0317,Terra,MODIS,60,6.2,299.6,12.9,D,0
-7.0388,107.5944,316.6,1,1,2012-03-07,0317,Terra,MODIS,29,6.2,297.4,6.6,D,0
-6.9036,107.5522,323,1,1,2012-03-07,0317,Terra,MODIS,33,6.2,297.8,7.7,D,0
-6.4482,107.459,315.9,1,1,2012-03-07,0317,Terra,MODIS,60,6.2,297,7.3,D,0
-6.4469,107.45,316.6,1,1,2012-03-07,0317,Terra,MODIS,58,6.2,296.8,8,D,0
-7.0524,107.7502,320.2,1,1,2012-03-07,0317,Terra,MODIS,44,6.2,297.3,8.6,D,2
-6.1326,106.8828,322.3,1,1,2012-03-07,0317,Terra,MODIS,62,6.2,296.6,6.7,D,0
-7.051,107.7411,318.1,1,1,2012-03-07,0317,Terra,MODIS,43,6.2,296.5,7.4,D,2
-6.9611,110.4619,315.5,1,1,2012-03-09,0305,Terra,MODIS,45,6.2,287.1,5.5,D,0
-7.7334,109.0087,308.3,2.4,1.5,2012-03-12,0336,Terra,MODIS,0,6.2,287.2,13.2,D,0
-7.0484,107.7502,306.5,1.9,1.3,2012-03-12,0336,Terra,MODIS,59,6.2,282,12.5,D,2
-6.9753,107.6163,313.4,1.8,1.3,2012-03-12,0336,Terra,MODIS,50,6.2,285.8,17.6,D,2
-6.3547,107.148,317.2,1.1,1,2012-03-14,0323,Terra,MODIS,40,6.2,293.9,8,D,0
-6.135,106.2781,310.3,1.5,1.2,2012-03-14,0616,Aqua,MODIS,31,6.2,290.3,7.3,D,0
-6.3584,107.2823,317,1.3,1.1,2012-03-21,0329,Terra,MODIS,20,6.2,297.6,8.1,D,0
-6.9715,110.3254,315.2,1,1,2012-03-21,0622,Aqua,MODIS,38,6.2,297.4,6.3,D,0
-6.4457,107.444,317.4,1.1,1,2012-03-21,0623,Aqua,MODIS,23,6.2,299.7,6.4,D,0
-6.384,108.3997,321.4,1,1,2012-03-21,0623,Aqua,MODIS,57,6.2,298.1,11.2,D,0
-6.1403,106.285,318.9,1.2,1.1,2012-03-21,0623,Aqua,MODIS,69,6.2,300.3,10.4,D,0
-6.3761,108.3912,303.6,2.4,1.5,2012-03-22,1452,Terra,MODIS,56,6.2,290,13.2,N,0
-6.9725,110.2676,316,1.3,1.1,2012-03-23,0317,Terra,MODIS,18,6.2,298.5,8.2,D,0
-7.0493,107.7521,319.4,1,1,2012-03-23,0317,Terra,MODIS,37,6.2,300.9,8,D,2
-6.4436,107.4526,317.6,1,1,2012-03-23,0317,Terra,MODIS,45,6.2,300.3,6.9,D,0
-6.2983,107.4676,319,1,1,2012-03-23,0317,Terra,MODIS,62,6.2,298.7,7.9,D,0
-6.4191,107.4103,318.3,1,1,2012-03-23,0317,Terra,MODIS,60,6.2,300.1,6.7,D,0
-6.2687,107.2006,318.6,1,1,2012-03-23,0317,Terra,MODIS,58,6.2,299.8,7.1,D,0
-7.048,107.743,319.5,1,1,2012-03-23,0317,Terra,MODIS,54,6.2,299.7,8.5,D,2
-6.9654,107.8077,318.2,1,1,2012-03-23,0317,Terra,MODIS,27,6.2,300.2,7.5,D,0
-7.1102,111.9739,314.7,1.7,1.3,2012-03-23,0317,Terra,MODIS,61,6.2,294.4,13.9,D,2
-7.5573,110.8905,316.3,1.5,1.2,2012-03-23,0317,Terra,MODIS,53,6.2,296.1,9.2,D,0
-6.865,107.4985,320.6,1,1,2012-03-23,0317,Terra,MODIS,47,6.2,298.8,10.6,D,0
-7.0542,107.742,320.3,1.6,1.2,2012-03-23,0610,Aqua,MODIS,74,6.2,298.6,18.4,D,2
-6.3824,108.3935,319.1,1.4,1.2,2012-03-23,0610,Aqua,MODIS,55,6.2,297.6,15.6,D,0
-8.1119,112.9314,301.5,1.6,1.2,2012-03-24,1741,Aqua,MODIS,42,6.2,279.7,14.3,N,1
-7.6893,110.8251,317.2,1,1,2012-03-25,0305,Terra,MODIS,50,6.2,297.1,8,D,0
-7.0535,107.7495,316.4,1.2,1.1,2012-03-25,0305,Terra,MODIS,53,6.2,299.2,8,D,2
-7.5592,112.6121,315.6,1,1,2012-03-27,0253,Terra,MODIS,52,6.2,300.7,6.1,D,0
-8.124,112.9065,311.9,2,1.4,2012-03-27,0545,Aqua,MODIS,58,6.2,295.4,25.2,D,0
-8.1211,112.9283,308.7,2,1.4,2012-03-27,0545,Aqua,MODIS,29,6.2,295.5,19.3,D,2
-7.1091,111.9718,304,1,1,2012-03-27,1510,Terra,MODIS,58,6.2,288.7,4.2,N,2
-8.1085,112.9256,300.7,1.3,1.1,2012-03-27,1811,Aqua,MODIS,33,6.2,273.4,10.3,N,1
-7.1043,111.9725,305.1,1.1,1,2012-03-27,1811,Aqua,MODIS,63,6.2,288.6,6.3,N,2
-6.8688,107.5006,309.7,1.7,1.3,2012-03-28,0335,Terra,MODIS,45,6.2,287,10.3,D,0
-7.0491,107.7414,312.1,1.8,1.3,2012-03-28,0335,Terra,MODIS,68,6.2,292.1,14.9,D,2
-7.0514,107.7579,311.7,1.8,1.3,2012-03-28,0335,Terra,MODIS,67,6.2,293,14.9,D,2
-6.9667,107.8067,312.3,1,1,2012-03-28,0629,Aqua,MODIS,35,6.2,289.9,5.5,D,0
-7.1076,111.9681,317.1,1.5,1.2,2012-03-28,0629,Aqua,MODIS,59,6.2,300.4,10.3,D,2
-6.272,107.1984,312.6,1,1,2012-03-28,0629,Aqua,MODIS,47,6.2,291,3.9,D,0
-6.1348,106.2882,316.2,1,1,2012-03-28,0629,Aqua,MODIS,60,6.2,293.8,7.5,D,0
-6.0894,106.9978,313.7,1,1,2012-03-28,0629,Aqua,MODIS,0,6.2,294.1,5.4,D,0
-8.1112,112.9252,317.7,1,1,2012-03-29,1458,Terra,MODIS,96,6.2,281.4,19.7,N,1
-8.1115,112.9258,315.1,1,1,2012-03-29,1759,Aqua,MODIS,90,6.2,279.9,16.9,N,1
-7.2298,110.4263,317.5,1,1,2012-03-30,0616,Aqua,MODIS,57,6.2,299,8.1,D,0
-8.1158,112.9266,311.7,2.1,1.4,2012-03-31,0228,Terra,MODIS,0,6.2,287.3,22.3,D,1
-8.1125,112.9253,300.8,1.5,1.2,2012-03-31,1445,Terra,MODIS,33,6.2,276.6,12.3,N,1
-8.1101,112.925,305.2,1.3,1.1,2012-03-31,1747,Aqua,MODIS,63,6.2,277.9,13,N,1
-7.2446,112.6811,312.2,1.5,1.2,2012-04-01,0311,Terra,MODIS,47,6.2,290.8,12.5,D,0
-6.9702,107.6175,321.3,1,1,2012-04-01,0311,Terra,MODIS,60,6.2,298.7,8,D,0
-7.5617,112.612,319.8,1,1,2012-04-01,0604,Aqua,MODIS,68,6.2,300.6,8.8,D,0
-8.3422,112.9409,318.1,1,1,2012-04-01,0604,Aqua,MODIS,48,6.2,300,9.5,D,0
-8.2364,113.0432,314,1,1,2012-04-01,0604,Aqua,MODIS,43,6.2,293,8.5,D,0
-8.0137,110.3181,316.8,1,1,2012-04-03,0259,Terra,MODIS,0,6.2,298.1,10.9,D,0
-8.3331,112.9359,316.1,1.5,1.2,2012-04-03,0552,Aqua,MODIS,45,6.2,297.4,13.6,D,0
-6.3851,108.3963,317.6,1.2,1.1,2012-04-04,0635,Aqua,MODIS,57,6.2,293.4,11.5,D,0
-7.0499,107.7469,316.2,1.4,1.2,2012-04-06,0329,Terra,MODIS,71,6.2,295.3,13.3,D,2
-7.0061,107.7402,310.7,1.4,1.2,2012-04-06,0329,Terra,MODIS,55,6.2,294,8.4,D,0
-7.0517,107.7595,312.4,1.4,1.2,2012-04-06,0329,Terra,MODIS,50,6.2,295.8,8.3,D,2
-6.8625,107.4966,314.1,1.3,1.1,2012-04-06,0329,Terra,MODIS,53,6.2,295.3,8.8,D,0
-6.3065,107.9296,321.6,1,1,2012-04-06,0623,Aqua,MODIS,76,6.2,296.4,14.2,D,0
-6.3078,107.9204,318,1,1,2012-04-06,0623,Aqua,MODIS,70,6.2,296,10.6,D,0
-6.1324,106.284,317.3,1.2,1.1,2012-04-06,0623,Aqua,MODIS,66,6.2,296.7,9.4,D,0
-7.5624,112.6129,314.6,1.9,1.4,2012-04-08,0317,Terra,MODIS,66,6.2,295.2,16.8,D,0
-8.1169,112.9275,316.3,1,1,2012-04-08,0610,Aqua,MODIS,61,6.2,293.6,11.3,D,1
-7.3965,112.7558,319.2,1,1,2012-04-08,0610,Aqua,MODIS,52,6.2,299,5.5,D,0
-7.226,110.4329,313.3,1,1,2012-04-10,0305,Terra,MODIS,60,6.2,297.8,5.8,D,0
-7.2246,110.4239,314.2,1,1,2012-04-10,0305,Terra,MODIS,64,6.2,297.3,6.6,D,0
-7.5609,112.6082,319.2,1.2,1.1,2012-04-10,0305,Terra,MODIS,69,6.2,303.4,10.9,D,0
-8.2357,113.0463,317.2,1.3,1.1,2012-04-10,0305,Terra,MODIS,60,6.2,302.6,14.3,D,0
-8.1172,112.9274,312.7,1.3,1.1,2012-04-10,0305,Terra,MODIS,60,6.2,289.5,14.6,D,1
-6.9303,110.3015,312.2,1,1,2012-04-10,0305,Terra,MODIS,53,6.2,298.7,5.8,D,3
-7.5686,112.6064,321.2,1.2,1.1,2012-04-10,0558,Aqua,MODIS,67,6.2,302.7,13.8,D,0
-8.1177,112.9265,314.8,1.2,1.1,2012-04-10,0558,Aqua,MODIS,55,6.2,295.7,14.1,D,1
-8.2322,113.0448,319.9,1.2,1.1,2012-04-10,0558,Aqua,MODIS,58,6.2,303.5,13.8,D,0
-8.1148,112.9239,319.4,1,1,2012-04-12,0253,Terra,MODIS,73,6.2,288.6,15.4,D,1
-8.1099,112.9259,303.8,1.3,1.1,2012-04-12,1811,Aqua,MODIS,57,6.2,278,12.6,N,1
-6.1376,106.2861,314.2,1.4,1.2,2012-04-13,0335,Terra,MODIS,55,6.2,294.8,9.2,D,0
-6.3381,107.1349,319.5,1.6,1.2,2012-04-13,0335,Terra,MODIS,42,6.2,297.4,12.5,D,0
-7.0534,107.7567,313.7,1.8,1.3,2012-04-13,0335,Terra,MODIS,67,6.2,294.8,15,D,2
-6.4475,107.4516,319.1,1,1,2012-04-13,0629,Aqua,MODIS,60,6.2,301.3,9,D,0
-8.1084,112.9249,311.1,1.3,1.1,2012-04-14,0240,Terra,MODIS,0,6.2,287,11,D,1
-7.1027,111.9681,304.1,1.1,1,2012-04-14,1458,Terra,MODIS,58,6.2,292.7,4,N,2
-8.1132,112.9245,302.1,1,1,2012-04-14,1759,Aqua,MODIS,47,6.2,267,9.3,N,1
-7.2281,110.427,311.8,1.1,1,2012-04-17,0311,Terra,MODIS,49,6.2,291.9,6.8,D,0
-7.1072,111.9663,314.9,1.1,1,2012-04-17,0604,Aqua,MODIS,56,6.2,290.9,6.3,D,2
-7.5626,112.614,318,1,1,2012-04-19,0259,Terra,MODIS,66,6.2,299.9,7.7,D,0
-7.109,111.969,314.5,1,1,2012-04-19,0259,Terra,MODIS,58,6.2,296.8,5.1,D,2
-8.1126,112.9233,307.3,1.1,1,2012-04-19,0259,Terra,MODIS,21,6.2,281.8,8,D,1
-8.1189,112.9198,311.7,1.5,1.2,2012-04-19,0552,Aqua,MODIS,0,6.2,292.1,14.8,D,1
-7.1102,111.9723,305.3,1.2,1.1,2012-04-19,1516,Terra,MODIS,64,6.2,294.7,5.2,N,2
-6.2432,107.4802,315.5,1.1,1,2012-04-20,0635,Aqua,MODIS,51,6.2,295.6,6.1,D,0
-8.1172,112.9266,318.7,1.1,1,2012-04-21,0247,Terra,MODIS,66,6.2,293.5,15.5,D,1
-8.1099,112.9247,304.3,1,1,2012-04-21,1504,Terra,MODIS,59,6.2,277.9,9.2,N,1
-8.1099,112.9261,304.5,1.1,1,2012-04-21,1805,Aqua,MODIS,60,6.2,277.3,10.6,N,1
-7.1055,111.9698,306.5,1,1,2012-04-21,1805,Aqua,MODIS,68,6.2,294.6,5.3,N,2
-6.9072,107.5451,319.5,1.4,1.2,2012-04-22,0329,Terra,MODIS,40,6.2,299.2,13.5,D,0
-6.9645,107.8054,316.4,1.4,1.2,2012-04-22,0329,Terra,MODIS,59,6.2,299,11.5,D,0
-7.0483,107.7487,317.2,1.4,1.2,2012-04-22,0329,Terra,MODIS,74,6.2,299.5,12.7,D,2
-7.1144,111.9673,316.3,1.2,1.1,2012-04-22,0623,Aqua,MODIS,56,6.2,300,6.7,D,2
-8.1107,112.9239,301.6,1.2,1.1,2012-04-23,1452,Terra,MODIS,43,6.2,278.9,9.6,N,1
-6.3649,107.2716,318.4,1,1,2012-04-24,0317,Terra,MODIS,45,6.2,302.7,7.3,D,0
-7.0521,107.752,319.4,1,1,2012-04-24,0317,Terra,MODIS,56,6.2,304,8.3,D,2
-6.8678,107.4982,317.7,1,1,2012-04-24,0317,Terra,MODIS,36,6.2,300.1,7.5,D,0
-6.9566,107.7907,323.3,1,1,2012-04-24,0317,Terra,MODIS,59,6.2,306,12.3,D,0
-6.9343,107.7011,318.2,1,1,2012-04-24,0317,Terra,MODIS,38,6.2,303.3,4.7,D,0
-7.0044,107.7402,316.5,1,1,2012-04-24,0317,Terra,MODIS,68,6.2,304,6.5,D,0
-6.0787,106.7091,322.6,1,1,2012-04-24,0317,Terra,MODIS,0,6.2,299.9,7.5,D,0
-7.0508,107.7429,318.7,1,1,2012-04-24,0317,Terra,MODIS,60,6.2,303.2,7.8,D,2
-6.9579,107.7998,319,1,1,2012-04-24,0317,Terra,MODIS,28,6.2,303.7,8.3,D,0
-7.2227,110.4301,315.5,1.3,1.1,2012-04-24,0317,Terra,MODIS,65,6.2,301.3,11.7,D,0
-6.9678,107.6158,322.6,1,1,2012-04-24,0317,Terra,MODIS,43,6.2,304,9.4,D,0
-6.4464,107.4522,317.7,1,1,2012-04-24,0317,Terra,MODIS,63,6.2,300.9,8.7,D,0
-7.0059,107.8144,313.2,1,1,2012-04-24,0317,Terra,MODIS,61,6.2,301,5,D,0
-7.564,112.6098,323.5,1,1,2012-04-24,0610,Aqua,MODIS,61,6.2,306.2,9.3,D,0
-7.6901,110.8214,317.2,1.1,1,2012-04-24,0610,Aqua,MODIS,30,6.2,302.3,5.7,D,0
-7.4597,110.951,317.6,1.1,1,2012-04-24,0610,Aqua,MODIS,58,6.2,304,6.3,D,0
-7.7956,112.0154,321.3,1,1,2012-04-24,0610,Aqua,MODIS,49,6.2,305.8,8.7,D,0
-8.2375,113.0443,321,1,1,2012-04-24,0610,Aqua,MODIS,49,6.2,305.4,12.4,D,0
-7.2282,110.4288,316.2,1.1,1,2012-04-24,0611,Aqua,MODIS,62,6.2,301.2,8.4,D,0
-7.0544,107.7501,318.6,1.6,1.2,2012-04-24,0611,Aqua,MODIS,70,6.2,304.8,14,D,2
-6.3745,108.3945,305.3,1.4,1.2,2012-04-24,1535,Terra,MODIS,47,6.2,291.3,11.4,N,0
-6.1994,106.8487,321.3,1.9,1.3,2012-04-25,0654,Aqua,MODIS,67,6.2,301.5,18.5,D,0
-6.1944,106.8409,324.4,1.9,1.3,2012-04-25,0654,Aqua,MODIS,76,6.2,301.2,24.2,D,0
-7.5584,112.6118,318.5,1.2,1.1,2012-04-26,0305,Terra,MODIS,51,6.2,301.4,9.2,D,0
-7.4571,110.9579,314.4,1,1,2012-04-26,0305,Terra,MODIS,56,6.2,297.9,5.6,D,0
-7.7922,112.0138,317.1,1.1,1.1,2012-04-26,0305,Terra,MODIS,25,6.2,300.2,6.9,D,0
-7.3953,112.7571,318.6,1.2,1.1,2012-04-26,0305,Terra,MODIS,46,6.2,298.8,7.7,D,0
-8.1166,112.9243,316.9,1.2,1.1,2012-04-26,0558,Aqua,MODIS,0,6.2,298.5,15.2,D,1
-8.3409,112.9398,318.6,1.2,1.1,2012-04-26,0558,Aqua,MODIS,26,6.2,303.7,12.2,D,0
-8.2338,113.0494,318.2,1.2,1.1,2012-04-26,0558,Aqua,MODIS,48,6.2,303.4,12.5,D,0
-7.3962,112.7508,314,1.2,1.1,2012-04-26,0558,Aqua,MODIS,23,6.2,296.5,6.4,D,0
-6.3796,108.3903,312.2,2.4,1.5,2012-04-26,0559,Aqua,MODIS,0,6.2,292.7,15.7,D,0
-8.1112,112.9247,311.5,1,1,2012-04-28,0253,Terra,MODIS,43,6.2,282.3,9.8,D,1
-7.1036,111.9731,313.9,1,1,2012-04-28,0253,Terra,MODIS,60,6.2,294.3,5.6,D,2
-6.3789,108.3918,304,1.1,1.1,2012-04-28,1511,Terra,MODIS,58,6.2,287,5.3,N,0
-7.1021,111.9707,306,1.1,1,2012-04-28,1811,Aqua,MODIS,66,6.2,288.1,7,N,2
-6.3797,108.3932,315.7,1,1,2012-04-29,0629,Aqua,MODIS,48,6.2,294,5.1,D,0
-6.9593,107.7999,316.5,1.2,1.1,2012-05-01,0323,Terra,MODIS,63,6.2,297.9,9.7,D,0
-7.0536,107.7488,315.5,1.1,1.1,2012-05-01,0323,Terra,MODIS,42,6.2,296.5,8.2,D,2
-6.9579,107.7896,320,1.2,1.1,2012-05-01,0323,Terra,MODIS,74,6.2,299.7,13.3,D,0
-7.0556,107.7465,315,1.2,1.1,2012-05-01,0617,Aqua,MODIS,42,6.2,296.8,6.4,D,2
-7.0493,110.3288,315.4,1,1,2012-05-01,0617,Aqua,MODIS,47,6.2,296.5,6.9,D,0
-7.006,107.7394,314.7,1.2,1.1,2012-05-01,0617,Aqua,MODIS,65,6.2,298.2,7.5,D,0
-6.9567,110.4656,317.7,1,1,2012-05-01,0617,Aqua,MODIS,33,6.2,297.9,4.4,D,0
-7.1088,111.969,314.7,1,1,2012-05-01,0617,Aqua,MODIS,54,6.2,293.2,6.3,D,2
-8.1147,112.9281,300.5,1.5,1.2,2012-05-02,1446,Terra,MODIS,28,6.2,278.2,12.8,N,1
-6.9789,106.8344,312.1,1.1,1,2012-05-03,0311,Terra,MODIS,63,6.2,297.3,4.4,D,0
-6.9559,107.7907,321.8,1,1,2012-05-03,0311,Terra,MODIS,38,6.2,307,11.1,D,0
-7.0046,107.7463,315.3,1,1,2012-05-03,0311,Terra,MODIS,67,6.2,302.3,6.4,D,0
-8.2362,113.0496,312,1.6,1.3,2012-05-03,0311,Terra,MODIS,48,6.2,299.4,13.7,D,0
-7.1132,111.9722,317.2,1.1,1,2012-05-03,0604,Aqua,MODIS,66,6.2,301,7.3,D,2
-8.1195,112.9207,319.2,1,1,2012-05-03,0604,Aqua,MODIS,62,6.2,299.8,13.4,D,1
-7.3934,112.7524,318.2,1,1,2012-05-05,0259,Terra,MODIS,64,6.2,296.5,7.2,D,0
-8.1177,112.9309,313.8,1.1,1,2012-05-05,0259,Terra,MODIS,51,6.2,295.2,10.4,D,2
-7.1047,111.9719,309.3,1.2,1.1,2012-05-07,0247,Terra,MODIS,44,6.2,277.8,7.7,D,2
-7.1067,111.9724,310.3,2,1.4,2012-05-09,0234,Terra,MODIS,49,6.2,296.1,10.8,D,2
-8.1122,112.9253,307.8,1.6,1.2,2012-05-09,0235,Terra,MODIS,38,6.2,286.9,16.7,D,1
-8.1136,112.9254,302.1,1.2,1.1,2012-05-09,1452,Terra,MODIS,47,6.2,279,10.6,N,1
-8.1135,112.9278,309,1.1,1,2012-05-09,1753,Aqua,MODIS,76,6.2,277.6,13.7,N,1
-6.0832,106.7082,317.8,1,1,2012-05-10,0317,Terra,MODIS,31,6.2,295.4,6.9,D,0
-6.364,107.3603,318.1,1,1,2012-05-10,0317,Terra,MODIS,36,6.2,301.9,5.5,D,0
-6.9718,107.6122,319.1,1,1,2012-05-10,0317,Terra,MODIS,53,6.2,301.3,6.4,D,2
-6.9291,107.6984,317.8,1,1,2012-05-10,0317,Terra,MODIS,46,6.2,301.6,5,D,0
-6.9635,107.8082,317.7,1,1,2012-05-10,0317,Terra,MODIS,41,6.2,301.8,8,D,0
-7.2215,110.4274,312.5,1.3,1.1,2012-05-10,0317,Terra,MODIS,58,6.2,300.3,9,D,0
-7.1033,111.9676,314.1,1.7,1.3,2012-05-10,0317,Terra,MODIS,59,6.2,299.3,13.9,D,2
-7.0097,107.7458,314.8,1,1,2012-05-10,0317,Terra,MODIS,66,6.2,301.9,5.7,D,0
-6.9622,107.7991,317.2,1,1,2012-05-10,0317,Terra,MODIS,43,6.2,302.6,8,D,0
-7.1066,111.9649,315.7,1,1,2012-05-10,0610,Aqua,MODIS,59,6.2,302.1,6.3,D,2
-6.3847,108.3949,317.4,1.4,1.2,2012-05-10,0611,Aqua,MODIS,59,6.2,301.7,12.3,D,0
-7.0376,110.5623,313.9,1,1,2012-05-12,0305,Terra,MODIS,44,6.2,302.7,4.6,D,0
-7.3972,112.7538,318.9,1.2,1.1,2012-05-12,0305,Terra,MODIS,50,6.2,298.7,8.3,D,0
-8.1145,112.9245,309.4,1.3,1.1,2012-05-12,0305,Terra,MODIS,34,6.2,293.3,10.3,D,1
-7.5606,112.6083,318.4,1.2,1.1,2012-05-12,0305,Terra,MODIS,60,6.2,302.5,10.5,D,0
-7.0494,107.7496,315.7,1.1,1.1,2012-05-12,0305,Terra,MODIS,56,6.2,303.1,7.3,D,2
-7.4537,110.9519,311.2,1,1,2012-05-12,0305,Terra,MODIS,49,6.2,300.3,4.4,D,0
-7.0095,107.745,313.6,1.2,1.1,2012-05-12,0305,Terra,MODIS,64,6.2,303.1,6.3,D,0
-8.3307,112.9387,314.3,1.3,1.1,2012-05-12,0305,Terra,MODIS,44,6.2,298.2,11.3,D,0
-7.0048,107.7412,313.9,1.2,1.1,2012-05-12,0305,Terra,MODIS,64,6.2,303.4,6.4,D,0
-7.6928,110.8243,314.7,1,1,2012-05-12,0305,Terra,MODIS,45,6.2,301.8,4.6,D,0
-6.8667,107.5004,314.9,1.2,1.1,2012-05-12,0305,Terra,MODIS,39,6.2,302.4,5.8,D,0
-7.2208,110.4311,313.5,1,1,2012-05-12,0305,Terra,MODIS,56,6.2,302.4,6,D,0
-7.1035,111.9737,311.9,1.1,1,2012-05-12,0305,Terra,MODIS,40,6.2,298.1,5.8,D,2
-6.7753,111.4654,317.5,1.4,1.2,2012-05-15,0629,Aqua,MODIS,65,6.2,297.7,11.9,D,0
-7.105,111.9633,305.4,1.1,1,2012-05-16,1458,Terra,MODIS,62,6.2,292.7,4.7,N,0
-7.1031,111.9708,306.8,1,1,2012-05-16,1759,Aqua,MODIS,69,6.2,292.9,6,N,2
-7.0105,107.7483,311.6,1.1,1.1,2012-05-17,0323,Terra,MODIS,62,6.2,297.6,5.9,D,0
-6.1331,106.8882,321.8,1,1,2012-05-17,0323,Terra,MODIS,51,6.2,301.5,6.9,D,0
-7.0502,107.7532,314.9,1.1,1.1,2012-05-17,0323,Terra,MODIS,68,6.2,297.5,8.1,D,2
-6.9675,107.6151,318.6,1.1,1.1,2012-05-17,0323,Terra,MODIS,57,6.2,298.1,7.8,D,0
-6.9728,107.6183,317.4,1.1,1.1,2012-05-17,0323,Terra,MODIS,68,6.2,298,9.7,D,2
-7.0487,107.7429,314,1.1,1.1,2012-05-17,0323,Terra,MODIS,63,6.2,297,7.3,D,2
-6.91,107.5511,319.7,1.1,1.1,2012-05-17,0323,Terra,MODIS,29,6.2,298.1,8.9,D,0
-6.366,107.2753,315.9,1.1,1,2012-05-17,0323,Terra,MODIS,21,6.2,299.1,6.6,D,0
-6.9926,107.5538,311.9,1.1,1.1,2012-05-17,0323,Terra,MODIS,34,6.2,297.5,5.1,D,0
-6.9544,107.7939,315.9,1.2,1.1,2012-05-17,0323,Terra,MODIS,42,6.2,299.1,9.5,D,0
-6.9303,107.6928,314.1,1.1,1.1,2012-05-17,0323,Terra,MODIS,59,6.2,297.5,5.1,D,0
-7.9207,112.0404,316.4,1,1,2012-05-17,0616,Aqua,MODIS,69,6.2,296.6,7.1,D,0
-7.2185,111.4208,314.7,1,1,2012-05-17,0616,Aqua,MODIS,59,6.2,296.9,4.3,D,0
-7.0532,107.7446,316.8,1.2,1.1,2012-05-17,0617,Aqua,MODIS,69,6.2,299,9.4,D,2
-7.1059,111.969,303.5,1.7,1.3,2012-05-18,1446,Terra,MODIS,46,6.2,289.7,8.2,N,2
-6.4488,107.4553,314.5,1,1,2012-05-19,0311,Terra,MODIS,61,6.2,297.6,6.5,D,0
